id,ms,date,puzzle,scramble,plus2,dnf
ZXhthX-z8,19481,2021-02-22T11:19:19.502Z,3x3x3,"L F2 D2 U2 L' D2 U2 L F2 R2 D R U' B' L2 B2 U2 F U2",,
wuLM_EXdL,21738,2021-02-22T14:51:11.409Z,3x3x3,"F2 D' L2 D' F2 U' R2 U R2 U2 B2 L B U' B2 D' R' F D B2 U",,
9n97PG-pK,20358,2021-02-22T14:52:09.713Z,3x3x3,"D2 F2 U L2 D R2 U R2 D F2 L2 R' B2 U2 B' L D F' R' D' F2",,
GtXVYQMk3,23887,2021-02-22T14:52:57.936Z,3x3x3,"B' R2 U2 L2 F2 R2 B U2 B D2 F' U' B U R D' U2 L R U2 L",,
cS8Q7NoVJ,19514,2021-02-22T14:53:39.099Z,3x3x3,"D2 R2 D' L2 D' B2 F2 D R2 U' F' L' B' U2 R B2 F' R U L2",,
43O1JkzY4,22454,2021-02-22T14:54:27.016Z,3x3x3,"D2 L F2 R B2 D2 B2 F2 L2 U2 R2 F' U B' R2 U2 B' R' D2 R F2",,
Rldfy46CT,17854,2021-02-22T14:55:08.000Z,3x3x3,"R2 D2 R2 D' F2 D R2 U' L2 U L D2 B L F2 L' R' D' F' U'",,
hKY7EqxBG,19123,2021-02-22T14:55:58.109Z,3x3x3,"B' U2 F2 L2 B D2 R2 B R2 F D' U' B R' F2 D2 U' R' F2 L",,
rUX1P-oBG,21824,2021-02-22T14:57:16.737Z,3x3x3,"B2 L2 D F2 D B2 D U2 L2 D2 U' R' D2 B L R D F2 L2 D' F'",,
8kkp_Clur,14012,2021-02-22T14:57:46.186Z,3x3x3,"L B2 D2 R2 D2 R F2 L' D2 L' F2 D B' U' F L F R D F2",,
5JkLbmnG1,19866,2021-02-22T16:06:04.953Z,3x3x3,"B' L' D F2 B' R2 U2 L U2 F' R2 F2 U F2 U B2 U2 F2 R2 U B2",,
56wN2ndvU,18776,2021-02-22T16:06:49.061Z,3x3x3,"L' F2 R2 F2 R' D2 B2 U2 F2 R2 D2 B' D2 F' L' F U B2 F U2 B",,
vAAJd2fyz,16752,2021-02-22T16:07:27.778Z,3x3x3,"B D2 R2 B U2 B2 R2 D2 B U2 B' L U B L' F R U L B D'",,
it8EOy4AJ,20905,2021-02-22T16:08:39.271Z,3x3x3,"F R2 B2 L2 U2 L2 U2 R2 B U2 B L' F2 D' U R' U2 B2 L B U2",,
OukNG1ogF,26979,2021-02-22T16:09:29.468Z,3x3x3,"U2 D B U B R' D' R2 D' B' U2 L2 B2 D2 R2 F R2 D2 L2",,
tNSgTrgiX,19180,2021-02-22T16:10:21.796Z,3x3x3,"B U2 B D2 F' D2 B2 U2 R2 B2 R2 D R2 B' L' U F2 L U F2 R2",,
lSzoy4PJQ,26478,2021-02-22T16:11:21.924Z,3x3x3,"B' L' B' D F B' D' R F2 B U R2 F2 U2 D' L2 D R2 D' F2 R2",,
Gxuxboqom,23315,2021-02-22T16:12:10.866Z,3x3x3,"R2 F2 U F2 D' L2 F2 D' F2 U2 B2 L' D F' D' U' B D' B R2",,
NUQ5WqKbO,22422,2021-02-22T16:12:55.016Z,3x3x3,"R2 F' R2 D2 B' U2 F' D2 L2 D2 B U B' F2 R U' R U L' B' D'",,
QHDGrMQWW,25310,2021-02-22T16:13:46.908Z,3x3x3,"L2 U' R2 D2 L2 D R2 B2 R2 F2 D R' D2 F' U' L F' U L' B' U",,
C-Ga1vx3t,17173,2021-02-22T16:14:39.319Z,3x3x3,"D R2 U B2 U2 B2 U' L2 B2 F2 L U' F' R D U' R U' B2 U2",,
lTLxXJRvy,20908,2021-02-22T16:15:24.092Z,3x3x3,"D B' L' U2 D2 F U F2 R L' F' L2 F D2 L2 F2 D2 R2 F2 B L2",,
Rsoc0C2My,18535,2021-02-22T16:16:24.622Z,3x3x3,"D' R2 U R2 U L2 D L2 F2 D U' R' U' F' L2 U L' U' F2 R",,
DwaXrqRl7,21549,2021-02-22T16:17:03.404Z,3x3x3,"U F2 D B2 U2 R2 U' L2 R2 B2 L2 B F' D B L' B' F D L2 D2",,
oiUdQ25u_,20078,2021-02-22T16:17:50.157Z,3x3x3,"B2 U B2 U' F2 L2 D' U R2 F2 U2 R F' R2 U' L D2 B' F L' D",,
Mw9Tl2kNt,22952,2021-02-22T16:18:36.321Z,3x3x3,"B2 U' F2 D' U2 F2 R2 D2 R2 D L R B F2 R F D' F2 U B'",,
RscsQhkU1,21883,2021-02-22T16:19:19.303Z,3x3x3,"F U2 L2 U2 F2 D2 B' D2 F2 L2 R U' B L2 U2 F D R B2 L'",,
hWlDwbsFN,19529,2021-02-22T16:20:00.555Z,3x3x3,"F' U2 F D2 L2 U2 F L2 U2 B' F R' D F' L F' U' L' R' U L2",,
YeAaugE7i,18679,2021-02-22T16:21:40.920Z,3x3x3,"D B' D B2 R' U2 R' B U' B U2 R2 F' R2 L2 F U2 F U2",,
OcWJQLnH9,18653,2021-02-22T16:22:23.212Z,3x3x3,"D' R2 U' L2 B2 U2 B2 D L2 D L F R B D R U F' D L2",,
POLzvKIqS,13616,2021-02-22T16:23:02.937Z,3x3x3,"R U2 L' F2 L2 R D2 B2 L' B2 F2 U' L2 R B2 U R' F2 U' B'",,
wK09Wfarg,22477,2021-02-23T08:50:50.892Z,3x3x3,"L2 F D2 U2 B' D2 B2 L2 F L2 B U' L2 B' L D' L D R' F",,
dzsA1-idc,20764,2021-02-23T09:47:10.342Z,3x3x3,"F' L B U D2 L F2 B R' F U R2 B2 R2 L2 U F2 R2 L2 F2 U'",,
HlUrI7ps9,20117,2021-02-23T09:47:57.964Z,3x3x3,"L B2 U2 R U2 L' U2 R' F2 D2 L' F U' L' D' R U B2 U F R'",,
Iigo5z5-a,18874,2021-02-23T09:48:38.043Z,3x3x3,"F2 D R2 D' F2 D' L2 R2 D F2 U' F' D2 R2 D' F' D2 F2 R B'",,
AzhmzfwI7,16726,2021-02-23T09:49:26.194Z,3x3x3,"L2 U' F2 L2 U L2 U' R2 U' F2 D' F L' D U' B' U B R' D' B'",,
qnwz1ZLPM,15702,2021-02-23T09:49:59.927Z,3x3x3,"B2 D2 L2 B2 D2 U' L2 B2 D2 B2 U F D' L' D R' D2 U R2 B' D2",,
tjFA19_CI,22009,2021-02-23T09:50:51.202Z,3x3x3,"L2 U' F' R2 D' F' B R' B2 D2 R2 D2 F' U2 L2 F L2 B2 U2",,
iZH7dgyoc,23838,2021-02-23T09:51:57.391Z,3x3x3,"R2 U2 F2 L2 U' R2 D' R2 B2 U L' F2 U' F' R' B D R' D' L2",,
FN-pbfBvt,23969,2021-02-23T09:52:47.377Z,3x3x3,"U2 B2 F2 U2 B2 L2 D' R2 U' L2 F2 L' F R U' F D2 B L2 U' B2",,
qVe2Mo-6R,24402,2021-02-23T09:54:23.148Z,3x3x3,"R' F2 L B2 D2 B2 U2 R2 D2 R2 B' R U2 B D2 F D' R2 U2 L'",,
CPA0G-knd,18002,2021-02-23T09:55:06.440Z,3x3x3,"R2 D2 L2 B' U2 F' R2 B' F2 R2 F2 R' U R' D L' B2 F' U R' F'",,
8pb52uM_3,20101,2021-02-23T09:55:49.739Z,3x3x3,"F2 U2 L2 U2 R2 B' U2 F L2 D2 U F' L R' B F2 D2 L B2 D",,
FEBODwBm-,20372,2021-02-23T09:56:42.076Z,3x3x3,"F L' F2 L U B' R2 D2 F' L D' R2 F2 U R2 U F2 B2 U2 R2 F2",,
aFFAbZMFN,21927,2021-02-23T09:57:27.763Z,3x3x3,"L2 F2 D B2 U2 B2 U R2 D R2 U' B' L R D F2 U2 B L' U' L2",,
1SZoPkpAk,20833,2021-02-23T09:58:59.821Z,3x3x3,"F' B2 D B' U L B' L F L F2 D' F2 D2 F2 R2 D2 R2 B2 U' R2",,
XEnYAuPyP,22790,2021-02-23T09:59:52.333Z,3x3x3,"D' L2 F2 D2 B2 D' B2 R2 D' B D L' R D' B' U' B D2 U'",,
Rl6g-Thbj,19709,2021-02-23T10:00:56.590Z,3x3x3,"R' F B' R2 B2 L' U2 R L2 F' R2 U2 L2 D' R2 F2 U' D2 F2 U2 R2",,
Pf65Hfe5Z,18560,2021-02-23T10:01:32.851Z,3x3x3,"D2 L2 U2 F2 U2 R2 F2 L2 F L2 R2 D' L F2 R U' R' U2 R F' U",,
gZItj4kpo,16635,2021-02-23T10:02:12.647Z,3x3x3,"U2 R U' D' F' B R D' F R D2 L F2 L F2 U2 R L B2 D2",,
vuciY9otG,21506,2021-02-23T10:43:35.949Z,3x3x3,"D F2 L' B' R B2 U L2 U' F' U2 F2 B2 U F2 B2 R2 D L2 D2 F2",,
B7jqeQj98,17822,2021-02-23T10:44:18.865Z,3x3x3,"D L U' R2 U' D2 F' R2 U F U2 R2 F L2 F L2 F L2 F B2",,
Nbpy3aPhM,24200,2021-02-23T10:45:08.068Z,3x3x3,"R2 D' F2 L2 F2 D R2 D R2 U F' L2 B' R B L' R2 B U F'",,
Akow5mfZ7,23493,2021-02-23T10:45:56.948Z,3x3x3,"F2 B' D' B U F' R' U F L2 D2 L' D2 F2 R2 D2 R' D2 F2 B2",,
5Le6S9Jh6,19957,2021-02-23T10:46:38.250Z,3x3x3,"D' R2 D' L2 B2 U' B2 L2 U' R2 D2 L' B2 D' L' R2 U' B R' F",,
qMr5efXtB,20587,2021-02-23T10:48:25.065Z,3x3x3,"F' R' F' R L' B' U' D' L B R U2 B2 U2 B2 D2 L D2 R B2 R2",,
-OQgK1YgW,19839,2021-02-23T10:49:05.544Z,3x3x3,"R2 F2 U2 D' F L2 F D' L2 U' L2 U2 F2 D B2 D' R2",,
pSM33y3Ub,17876,2021-02-23T10:50:31.503Z,3x3x3,"D' B2 D' B2 U' F2 L2 B2 R2 D' U' R D2 F' R F' D2 F' U",,
7ioW4D4o2,20032,2021-02-23T10:51:10.021Z,3x3x3,"U L2 U' B2 F2 U L2 R2 U2 L2 U' R B U B R' F2 L B2 F",,
RojJgV1fo,18042,2021-02-23T10:51:52.332Z,3x3x3,"D2 U2 L' F2 L' U2 R U2 B2 D2 R F' D' L2 R' B' U' L F2 R F",,
DC3ND0kLp,23893,2021-02-23T10:52:40.205Z,3x3x3,"R B' L2 B U L B' D' F D2 F2 U L2 F2 R2 U2 B2 U2 D B2",,
4H69ei2lW,14843,2021-02-23T10:53:16.919Z,3x3x3,"U2 L2 U2 B U2 F' D2 L2 B2 L2 F' U L' U B R U F D L' F'",,
KAb6f5XMt,22560,2021-02-23T10:54:51.762Z,3x3x3,"L2 U2 L2 B2 D F2 L2 B2 D L' R U' B D' F' U R D2 U'",,
7v9Z8ptpS,17670,2021-02-23T10:56:16.699Z,3x3x3,"B D2 F' L2 U2 R2 F U2 R2 F2 D2 U' B' F' R' F' L' D B' F2 R2",,
ppQVnVZMc,21113,2021-02-23T10:57:31.388Z,3x3x3,"F' B2 L F2 U F' B R' B R U' B2 U F2 D F2 U2 L2 U B2 D2",,
zyY-wrFxu,21355,2021-02-25T10:31:34.392Z,3x3x3,"F2 D2 L2 D' R2 F2 U B2 R2 B2 U R U' F' D' L' R U2 R D'",,
Nap3L4WEt,29485,2021-02-25T10:33:46.791Z,3x3x3,"L2 U L2 D R2 F2 D2 U L2 U' F2 L' U L R F' L' D B F2 U'",,
TWIYILICB,23369,2021-02-25T10:35:11.656Z,3x3x3,"F' D2 L2 B2 D2 F L2 B D2 B' R' B F' D' L2 D2 R' U B' L2",,
ibZbifQ-Z,23761,2021-02-25T10:36:22.254Z,3x3x3,"D2 F2 D' B2 D' B2 U F2 L2 B2 U2 B' L U' B' F L B2 R' U L",,
FlWAJDUOX,16570,2021-02-25T10:37:03.484Z,3x3x3,"U2 B2 U2 L' F2 U2 L D2 L U2 B2 D' F' L F' D L2 R2 B R2 D",,
-lz7a4UVu,23713,2021-02-25T10:39:22.186Z,3x3x3,"D2 L D2 B2 D2 L2 D2 R F2 L2 R B' F2 L U' R' B' U L' F2",,
rZxl4MHhU,20514,2021-02-25T10:40:06.991Z,3x3x3,"B R2 F' L2 D2 F R2 U2 B L2 D2 U' R' U' B F U B' L U2",,
wUeDCAC1q,24854,2021-02-25T10:44:16.872Z,3x3x3,"D2 B L2 U2 B D2 B F2 R2 D2 U2 L U2 F L B U2 L' U' R B2",,
QcHrEbOup,16046,2021-02-25T10:44:54.165Z,3x3x3,"D2 U2 F2 L2 F2 R2 D2 B2 F R2 F' U' L' U R D' R2 B' R F",,
PnuSrLjUM,26036,2021-02-25T10:46:17.448Z,3x3x3,"B2 R2 U2 B2 L U2 L' B2 L U2 R' U F2 L' F D' L' R' B R'",,
8A93R0neA,23154,2021-02-25T10:47:00.274Z,3x3x3,"B' F' L2 B2 R2 F L2 F' U2 R2 F U L U' F2 L B R' U2 F",,
0pzs6-psn,18580,2021-02-25T10:47:46.521Z,3x3x3,"L2 U2 L' R2 F2 D2 U2 R' D2 L D2 U F2 L2 B L' R D2 F' L",,
sqr9hW9ps,17415,2021-02-25T10:48:28.560Z,3x3x3,"R2 F' R2 B' D2 B L2 R2 U2 R' U F' L F2 D B F' R U2",,
TbmVcB7zs,16694,2021-02-25T10:49:09.571Z,3x3x3,"U2 L B2 L U2 R2 U2 L2 U2 F2 R' B D' U' R2 B' U R2 U L R'",,
0oolAs3og,19946,2021-02-25T10:50:01.291Z,3x3x3,"D' R' B' L D2 R U' B' D2 R' U F2 U2 R2 B2 D' L2 B2 R2 D2 R2",,
F94rB8-y4,24205,2021-02-25T10:50:58.793Z,3x3x3,"F' R2 F2 L2 D2 F U2 F' D2 U2 F R' U' L D L2 F' L B' D' R'",,
WUxRIjX5r,19471,2021-02-25T10:51:36.270Z,3x3x3,"R2 B2 L2 U' L2 D L2 D L2 B2 D' F' U B L' U2 F' L2 B2 D'",,
6v86pI_nQ,18794,2021-02-25T10:52:11.911Z,3x3x3,"L2 F2 U2 B2 R2 D' U2 B2 D' L2 D B' U B D' B' D F' L R F'",,
7jrKXyJqO,18841,2021-02-25T11:53:24.734Z,3x3x3,"U2 L2 D F2 D' R2 D B2 D R2 D L' U2 R F2 U B2 D B' F2 D2",,
OuIQ9gU81,16885,2021-02-25T11:54:05.415Z,3x3x3,"B R2 B2 F' D2 L2 F' D2 L2 D2 L' U2 F' R2 U B R' U R F",,
U9RhUn508,22838,2021-02-25T11:54:50.400Z,3x3x3,"F L2 B U2 F D2 U2 B U2 L2 D2 L' U' B' L U L' B' F D R'",,
1UIiM4B-e,18896,2021-02-25T11:55:28.997Z,3x3x3,"B2 F2 L' B2 L R2 U2 L B2 R' D2 B' D2 B2 F2 U F2 D B'",,
RERlCZWHg,18450,2021-02-25T11:56:07.964Z,3x3x3,"L2 B D2 F' L2 F' R2 F' L2 R2 F2 R' B2 D' B L' B' D2 U L2 R2",,
JFvMavL-l,26109,2021-02-25T11:57:13.694Z,3x3x3,"R' B2 L' U2 F2 R B2 R2 D2 L B2 D' F2 L' B' D2 F' L U' B' F'",,
Hs2wFStSP,17056,2021-02-25T11:57:52.296Z,3x3x3,"R2 D2 B2 R2 B' L2 F' R2 F2 R2 F R' D F' D L F' R' F L",,
_df9f2got,16951,2021-02-25T12:58:19.052Z,3x3x3,"L2 U R2 F2 U' L2 F2 U2 B2 F2 U B' R' D' L U' L' R D' F R'",,
kt4vBJhIf,16992,2021-02-28T08:37:59.911Z,3x3x3,"R F2 R2 D2 B2 L' D2 U2 R' B2 R2 F' L D2 U2 R U L U B",,
C6YzLkAHG,20570,2021-02-28T08:38:47.664Z,3x3x3,"L2 D2 R2 D F2 U' R2 F2 U F2 U2 L D B2 R' U L U B' L U'",,
sNJtOvc5B,20372,2021-02-28T08:39:31.923Z,3x3x3,"R U2 R2 D2 R B2 L' D2 U2 R2 F2 U' F D U B' F2 U2 R2 F' L2",,
1dgSDtMTw,15681,2021-02-28T08:41:12.035Z,3x3x3,"D R' F U2 F D F2 U B U F2 L2 U2 D2 B2 U2 R2 F2",,
d5-iHNC91,16685,2021-02-28T08:42:01.702Z,3x3x3,"L F' R2 F2 L' D' L' B' L' D2 L2 B2 L2 U' F2 U R2 U' D2 F2",,
DlJ_nDZ4t,18783,2021-02-28T08:43:02.745Z,3x3x3,"R2 B2 D B2 R2 U2 L2 D L2 D' R2 B L F2 D' U L2 F L2 F U2",,
UXH6tEoZk,17269,2021-02-28T08:43:45.454Z,3x3x3,"L2 D2 R2 F L2 D2 F2 L2 F' U2 B2 U' L F' R B2 F' D' L' B L2",,
saCWA4eSB,15543,2021-02-28T08:45:32.969Z,3x3x3,"L2 F2 R2 D2 B2 U L2 D R2 B2 R2 F U R' F2 D U F' R' F R2",,
gOw4sqkKW,23606,2021-02-28T08:46:28.473Z,3x3x3,"F2 L2 D2 R2 U L2 F2 D L2 R2 D2 L F' U L D2 F' L2 B U R",,
FM9013_cK,22981,2021-02-28T08:47:19.660Z,3x3x3,"B2 U F2 L2 R2 U' B2 D' F2 D F2 L F L' U F2 D L2 F D2",,
UctcGPlDP,18753,2021-02-28T08:47:59.677Z,3x3x3,"D2 F' B2 R' B U' D' R D' B2 D B2 R2 B' L2 D2 R2 L2 B D2 L2",,
Z30GEXptP,22637,2021-02-28T08:50:11.173Z,3x3x3,"F2 L F R2 D2 F' L U R D F U2 F' L2 B' L2 B R2 B' D2 R2",,
wC8EYpwmC,24027,2021-02-28T08:51:17.228Z,3x3x3,"R2 F' U2 B R2 U2 B F D2 R2 B R' F' L2 D' U' F R D2 L R'",,
fVA7xbWq5,23721,2021-02-28T08:52:11.233Z,3x3x3,"F2 R2 U' B R' U F2 B D R2 D2 R2 D2 B' D2 L2 F2 B' U2",,
yul3VlM9G,Infinity,2021-02-28T13:02:31.016Z,3x3x3,"D2 B2 D' B2 U' B2 L2 F2 U' L2 D' L F2 U F' D2 L2 F2 L U2 L",,yes
6XjHnzm_E,23294,2021-02-28T15:20:23.652Z,3x3x3,"D' F2 D B2 R2 D' L2 F2 U F2 U B' U2 R' B2 R2 B2 F' D' L' B",,
jPHLoezq7,18982,2021-02-28T15:21:45.893Z,3x3x3,"L2 U2 B' F' R2 F' U2 B L2 U2 B2 D' B2 U F L D2 B2 U B' U",,
8XczpopWI,23126,2021-02-28T15:22:40.317Z,3x3x3,"R2 B' U2 F' D2 B2 L2 U2 R2 D2 B2 L' B' R' U' R D' L2 B2 L' B2",,
-G04isnab,24710,2021-02-28T15:23:27.376Z,3x3x3,"D R2 D2 L2 R2 U' R2 F2 U' L2 U R U' B2 F D' L2 B2 L2 F",,
-gTfgCzX6,23888,2021-02-28T15:25:41.810Z,3x3x3,"B2 U2 B2 R2 U B2 L2 D' B2 D U2 L D' B R F L' F' R U2 F",,
_AkoIYM3y,25161,2021-02-28T15:26:29.968Z,3x3x3,"U2 L' U2 B2 R F2 D2 R D2 L2 R' D' L' D B U B' L' U L' U2",,
zPvS5Fs4H,22808,2021-02-28T15:27:13.133Z,3x3x3,"U2 R F2 L D2 U2 B2 R' B2 L2 F2 D F2 L' F2 L B' R' U2 F",,
w5yc1Mcf4,24869,2021-02-28T15:28:00.706Z,3x3x3,"B R2 F2 D2 R2 F' L2 B' L2 U2 F2 L' R D' U2 L' F' U2 F2 R'",,
Hh0pARF8O,16654,2021-02-28T15:28:49.301Z,3x3x3,"R2 U' F2 L2 R2 D B2 U B2 U' F2 L' B' D2 R D' B' L2 B F' D'",,
cQdDIts7I,22347,2021-02-28T15:29:45.068Z,3x3x3,"R2 D U2 B2 L2 U' F2 U' B2 D R2 B' L' R2 F R' U B R' D R'",,
GhRH7bACT,20151,2021-02-28T15:30:24.882Z,3x3x3,"R2 U2 F2 U2 B' U2 F U2 F R2 F2 D' F' L D F' U L2 B' L' D",,
0cR-OFbh-,15290,2021-02-28T15:31:07.882Z,3x3x3,"R2 U2 F' L2 B2 D2 U' L U R2 U F R2 F2 D F'",,
S6Ov_6E3k,17661,2021-02-28T15:31:47.123Z,3x3x3,"B' D2 U2 L2 F' D2 F2 D2 F L2 B' L D2 L2 R B' D2 R2 D L",,
bhv7zRqZk,17818,2021-02-28T15:32:43.267Z,3x3x3,"D' R2 F2 D F2 L2 B2 R2 U2 R2 U L U2 L B2 U2 B' F' D' F U",,
fGuvo4rdc,22663,2021-02-28T15:34:24.717Z,3x3x3,"D' B2 U L2 F2 R2 U2 B2 U B' U' R B2 F' D2 F2 L' F2 D",,
xJ4oLgrnR,19699,2021-02-28T15:35:06.267Z,3x3x3,"L2 F' R' F U2 D R U D' L U2 R2 L F2 D2 R2 U2 L' U2 D2",,
OrBNYiQUx,20185,2021-02-28T15:35:48.400Z,3x3x3,"U L2 U' L2 F2 D L2 D' F2 L2 U F' U2 R D L2 F' L2 R' F D2",,
3TzJKb0Tw,21499,2021-02-28T15:39:29.798Z,3x3x3,"B R2 D2 R2 F' R2 B R2 F2 R2 F' R' B' U B D2 R2 U' B' L' D'",,
y5w9uVYiJ,18634,2021-02-28T15:40:11.106Z,3x3x3,"R2 B L2 B F D2 B' R2 F' D2 F2 L R D' U2 R' D2 R B' U'",,
_2MGtZLWD,19396,2021-02-28T15:40:52.010Z,3x3x3,"D2 L F2 L' D2 R' B2 L2 R' U2 R' U R B' F L' R' F2 R' U B2",,
WNAtOI1k2,23534,2021-02-28T15:41:37.363Z,3x3x3,"L2 U' R2 U R2 U' F2 U R2 U' R2 B' U2 R2 B D L2 U' L' B' R'",,
qotKfYEq3,22586,2021-02-28T15:42:21.792Z,3x3x3,"D L2 R2 F2 R2 D' F2 U2 R2 U2 R' F' U' B2 L B' L2 U2 R2 D B'",,
2JsID_-S5,17536,2021-02-28T15:43:00.328Z,3x3x3,"R2 U2 F2 D' B2 R2 U2 F2 R2 D F2 R D' F2 U L R D' B' D' F'",,
0qzbBN1yI,22962,2021-02-28T15:43:54.530Z,3x3x3,"B2 R' U2 R2 B2 L F2 U2 F2 D2 L U F' D' B U2 L F' L2 F'",,
I0hVP7tWE,22144,2021-02-28T15:45:29.004Z,3x3x3,"B D F R U' L' F D' F R F2 D2 B U2 D2 F R2 U2 D2 F B'",,
CjjJdHxht,20772,2021-02-28T15:46:23.508Z,3x3x3,"R2 B2 F2 U' F2 U' L2 U' R2 D2 F2 L U2 B U' B U2 R' F2 D2 U",,
NgtkSwK65,18137,2021-02-28T15:47:08.258Z,3x3x3,"R2 L' F' L2 D' F' D2 F L' U2 R2 F2 L2 D R2 D2 B2 D L2 F2",,
OvYHsZRrO,26353,2021-02-28T15:49:10.128Z,3x3x3,"U2 F' L U R' F U' B' U L' U2 F2 L' B2 R U2 R2 D2 L2",,
v-y2rt4xN,23078,2021-02-28T15:49:52.699Z,3x3x3,"B2 D R2 U B2 U2 F2 U L2 U2 R2 B U' F R2 D' R B' U L2",,
PMYXXPV1y,22083,2021-02-28T15:50:38.233Z,3x3x3,"L2 F2 L2 D2 F' L2 U2 B' U2 L2 U2 L F' U L' D' F' U2 L D L'",,
or21F5MlH,19218,2021-02-28T15:51:29.739Z,3x3x3,"U R U F' D2 F' B2 R2 F U R' D F2 R2 D F2 U' R2 U R2 L2",,
nMGDHkePE,23046,2021-02-28T15:52:14.171Z,3x3x3,"B' U2 L D F' D' L B R' L2 B U2 L2 U2 R2 F U2 B' L2 F",,
1XYQVZMoq,23587,2021-02-28T15:52:55.788Z,3x3x3,"R2 D R2 B2 D2 L2 U' B2 R2 U B2 R' B R' D B2 F L U B' R",,
-zYqYN0MH,22177,2021-02-28T15:53:39.319Z,3x3x3,"L2 D2 L2 F2 D F2 R2 D' F2 L2 F2 L' F' L' U B' R2 B2 R B",,
ALSIcl-R6,21958,2021-02-28T15:54:22.591Z,3x3x3,"R2 D2 B2 F2 R2 B2 D' B2 F2 R2 D L' U' R U2 B D B U L2 F",,
sGDBpdD-D,21650,2021-02-28T15:54:58.919Z,3x3x3,"L2 B' L2 R2 F L2 F2 R2 U2 B2 D2 R U2 F D' B L U' F D B'",,
Iss0jCjSX,23171,2021-02-28T15:55:46.650Z,3x3x3,"F' U2 L2 F' D2 B2 F' U2 F' L2 F2 L' F' U B' F' D L' B2 R2",,
2NxpMFnFo,19769,2021-02-28T15:56:33.374Z,3x3x3,"D2 B2 U' L2 D' F2 L2 D R2 U2 L U R2 B' R' U B' U2 F2 D R'",,
Y215QdVa6,19630,2021-02-28T15:57:18.295Z,3x3x3,"F D L F' D F' B D2 R U2 D2 F2 B' U2 B' L2 F R2 D2 B",,
eSc6U8UNA,23843,2021-02-28T15:57:59.632Z,3x3x3,"L U2 L2 F2 L' U2 L' U2 B2 R' B2 U' L B' D' B U' L R2 B R",,
8wk98a5vA,20566,2021-02-28T15:59:02.617Z,3x3x3,"U2 D' L2 F D R D' B L' U F2 B2 D2 R2 L2 B' D2 F L2 F2 D2",,
IiANZ_zIp,25355,2021-02-28T15:59:44.948Z,3x3x3,"L U2 F2 R' D2 L D2 L2 D2 U2 R' B' U F' R' B2 U' R' F2 D2 U'",,
t7Ra-NYF4,18043,2021-02-28T16:00:22.403Z,3x3x3,"B2 L' U2 L D2 U2 B2 R D2 U2 L2 U B2 L' U' B2 U2 F L' D2 B'",,
En3RBtog-,21552,2021-03-01T09:03:49.008Z,3x3x3,"R2 L' F2 D' F' R2 L' D2 R' L2 F2 U2 F D2 F U2 F2 R2 L2 B'",,
R82TiZwpB,20124,2021-03-01T09:04:41.290Z,3x3x3,"F2 U2 L2 B2 U2 B L2 R2 B R2 U2 R' D' U' B F2 L' R2 D2 B2",,
0eZWI0RHy,22921,2021-03-01T09:06:04.963Z,3x3x3,"L D' R B' U' F' U' F U' F' B2 R' F2 U2 L F2 R' U2 L' U2 L2",,
gjL7jKJVk,22726,2021-03-01T09:06:54.768Z,3x3x3,"L' F B' L' F D' F' L' B L' F2 B2 U2 F2 L' D2 L F2 L B2",,
QyfttcdpR,25529,2021-03-01T09:07:53.530Z,3x3x3,"D2 U2 L2 B' D2 B L2 F D2 B2 D2 U B R F L U2 R' F D R'",,
aFL90XLEV,21887,2021-03-01T09:08:47.511Z,3x3x3,"B2 L2 F2 L2 D' B2 D2 B2 L2 U' F2 L U2 F D2 L D' F' R U2 R'",,
Kw0yhjcmD,24089,2021-03-01T09:09:38.366Z,3x3x3,"U2 L2 D2 F U2 L2 F2 D2 R2 F' D R2 U' F' D' L F' R2 D2 U2",,
ZQ819qJqd,18584,2021-03-01T09:11:52.955Z,3x3x3,"L2 B2 U R2 U' L2 F2 U' F2 U F' U2 R' B L U B' U F2",,
wAOnHy6qq,12417,2021-03-01T09:12:37.822Z,3x3x3,"B2 U2 B2 R2 D U2 B2 U2 R2 B2 F2 L' F2 U R2 D L B' U' R U2",,
VZkfkQ3fW,18095,2021-03-01T09:18:56.559Z,3x3x3,"U2 F R2 F' D2 F' U2 R2 D2 B F' R' D B2 U' F L' F2 R' F2 L'",,
foDL6Ht27,24695,2021-03-01T09:34:36.237Z,3x3x3,"L' U' L D' L' U2 F R' F2 B' U2 R2 F' U2 R2 U2 D2 F D2",,
Ca03UHYGV,26174,2021-03-01T09:35:19.658Z,3x3x3,"F2 L B2 L' U2 F2 R2 F2 L2 U2 B2 U B' F2 R F' D L R U2",,
UNOGlhAG7,17110,2021-03-01T09:37:07.664Z,3x3x3,"U L2 R2 U B2 D R2 B2 U' B2 U' L F R' B' F2 D' U' R' U L2",,
WOY0K3pT1,17653,2021-03-01T09:37:54.502Z,3x3x3,"U2 R2 U' F' U' D' R L2 B U' F2 U F2 B2 U' L2 U B2 D'",,
aefYOTq2J,19430,2021-03-01T09:38:44.442Z,3x3x3,"U2 R F D2 L' D R' F2 L U R2 B2 U2 B2 D2 R2 D R2 F2 U2",,
sxIMeLYXl,19409,2021-03-01T09:40:13.346Z,3x3x3,"U' R' U2 D2 R' B' U2 F U D2 R2 D2 F2 L' D2 R2 F2 U2 L'",,
